end_period_ts,open_interest,volume,price.close,price.high,price.low,price.max,price.mean,price.min,price.open,price.previous,price.previous_dollars,yes_ask.close,yes_ask.close_dollars,yes_ask.high,yes_ask.high_dollars,yes_ask.low,yes_ask.low_dollars,yes_ask.open,yes_ask.open_dollars,yes_bid.close,yes_bid.close_dollars,yes_bid.high,yes_bid.high_dollars,yes_bid.low,yes_bid.low_dollars,yes_bid.open,yes_bid.open_dollars,price.close_dollars,price.high_dollars,price.low_dollars,price.mean_dollars,price.open_dollars,market
1764273600,11229,3981821,20.0,20.0,20.0,,20.0,,20.0,20.0,0.2000,20,0.2000,20,0.2000,20,0.2000,20,0.2000,19,0.1900,19,0.1900,19,0.1900,19,0.1900,0.2000,0.2000,0.2000,0.2000,0.2000,KXNFLGAME-25NOV30LVLAC-LV
1764277200,11757,3981821,20.0,20.0,19.0,,20.0,,20.0,20.0,0.2000,20,0.2000,20,0.2000,20,0.2000,20,0.2000,19,0.1900,19,0.1900,19,0.1900,19,0.1900,0.2000,0.2000,0.1900,0.2000,0.2000,KXNFLGAME-25NOV30LVLAC-LV
1764280800,11736,3981821,20.0,20.0,19.0,,19.0,,20.0,20.0,0.2000,20,0.2000,20,0.2000,20,0.2000,20,0.2000,19,0.1900,19,0.1900,19,0.1900,19,0.1900,0.2000,0.2000,0.1900,0.1948,0.2000,KXNFLGAME-25NOV30LVLAC-LV
1764284400,11869,3981821,20.0,20.0,19.0,,19.0,,19.0,20.0,0.2000,20,0.2000,20,0.2000,20,0.2000,20,0.2000,19,0.1900,19,0.1900,19,0.1900,19,0.1900,0.2000,0.2000,0.1900,0.1976,0.1900,KXNFLGAME-25NOV30LVLAC-LV
1764288000,11872,3981821,20.0,20.0,20.0,,20.0,,20.0,20.0,0.2000,20,0.2000,20,0.2000,20,0.2000,20,0.2000,19,0.1900,19,0.1900,19,0.1900,19,0.1900,0.2000,0.2000,0.2000,0.2000,0.2000,KXNFLGAME-25NOV30LVLAC-LV
1764291600,11873,3981821,20.0,20.0,20.0,,20.0,,20.0,20.0,0.2000,20,0.2000,20,0.2000,20,0.2000,20,0.2000,19,0.1900,19,0.1900,19,0.1900,19,0.1900,0.2000,0.2000,0.2000,0.2000,0.2000,KXNFLGAME-25NOV30LVLAC-LV
1764295200,12583,3981821,20.0,20.0,20.0,,20.0,,20.0,20.0,0.2000,20,0.2000,20,0.2000,20,0.2000,20,0.2000,19,0.1900,19,0.1900,19,0.1900,19,0.1900,0.2000,0.2000,0.2000,0.2000,0.2000,KXNFLGAME-25NOV30LVLAC-LV
1764298800,12630,3981821,20.0,20.0,20.0,,20.0,,20.0,20.0,0.2000,20,0.2000,20,0.2000,20,0.2000,20,0.2000,19,0.1900,19,0.1900,19,0.1900,19,0.1900,0.2000,0.2000,0.2000,0.2000,0.2000,KXNFLGAME-25NOV30LVLAC-LV
1764302400,13127,3981821,20.0,20.0,19.0,,19.0,,20.0,20.0,0.2000,20,0.2000,20,0.2000,20,0.2000,20,0.2000,19,0.1900,19,0.1900,19,0.1900,19,0.1900,0.2000,0.2000,0.1900,0.1999,0.2000,KXNFLGAME-25NOV30LVLAC-LV
1764306000,14232,3981821,20.0,20.0,19.0,,20.0,,20.0,20.0,0.2000,20,0.2000,20,0.2000,20,0.2000,20,0.2000,19,0.1900,19,0.1900,19,0.1900,19,0.1900,0.2000,0.2000,0.1900,0.2000,0.2000,KXNFLGAME-25NOV30LVLAC-LV
1764309600,15162,3981821,20.0,20.0,20.0,,20.0,,20.0,20.0,0.2000,20,0.2000,20,0.2000,20,0.2000,20,0.2000,19,0.1900,19,0.1900,19,0.1900,19,0.1900,0.2000,0.2000,0.2000,0.2000,0.2000,KXNFLGAME-25NOV30LVLAC-LV
1764313200,16552,3981821,20.0,20.0,20.0,,20.0,,20.0,20.0,0.2000,20,0.2000,20,0.2000,20,0.2000,20,0.2000,19,0.1900,19,0.1900,19,0.1900,19,0.1900,0.2000,0.2000,0.2000,0.2000,0.2000,KXNFLGAME-25NOV30LVLAC-LV
1764316800,16803,3981821,20.0,20.0,20.0,,20.0,,20.0,20.0,0.2000,20,0.2000,20,0.2000,20,0.2000,20,0.2000,19,0.1900,19,0.1900,19,0.1900,19,0.1900,0.2000,0.2000,0.2000,0.2000,0.2000,KXNFLGAME-25NOV30LVLAC-LV
1764320400,16828,3981821,20.0,20.0,20.0,,20.0,,20.0,20.0,0.2000,20,0.2000,20,0.2000,20,0.2000,20,0.2000,19,0.1900,19,0.1900,19,0.1900,19,0.1900,0.2000,0.2000,0.2000,0.2000,0.2000,KXNFLGAME-25NOV30LVLAC-LV
1764324000,16837,3981821,20.0,20.0,20.0,,20.0,,20.0,20.0,0.2000,20,0.2000,20,0.2000,20,0.2000,20,0.2000,19,0.1900,19,0.1900,19,0.1900,19,0.1900,0.2000,0.2000,0.2000,0.2000,0.2000,KXNFLGAME-25NOV30LVLAC-LV
1764327600,16937,3981821,20.0,20.0,20.0,,20.0,,20.0,20.0,0.2000,20,0.2000,20,0.2000,20,0.2000,20,0.2000,19,0.1900,19,0.1900,19,0.1900,19,0.1900,0.2000,0.2000,0.2000,0.2000,0.2000,KXNFLGAME-25NOV30LVLAC-LV
1764331200,17257,3981821,20.0,20.0,20.0,,20.0,,20.0,20.0,0.2000,20,0.2000,20,0.2000,20,0.2000,20,0.2000,19,0.1900,19,0.1900,19,0.1900,19,0.1900,0.2000,0.2000,0.2000,0.2000,0.2000,KXNFLGAME-25NOV30LVLAC-LV
1764334800,17273,3981821,20.0,20.0,20.0,,20.0,,20.0,20.0,0.2000,20,0.2000,20,0.2000,20,0.2000,20,0.2000,19,0.1900,19,0.1900,19,0.1900,19,0.1900,0.2000,0.2000,0.2000,0.2000,0.2000,KXNFLGAME-25NOV30LVLAC-LV
1764338400,17374,3981821,20.0,20.0,20.0,,20.0,,20.0,20.0,0.2000,20,0.2000,20,0.2000,20,0.2000,20,0.2000,19,0.1900,19,0.1900,19,0.1900,19,0.1900,0.2000,0.2000,0.2000,0.2000,0.2000,KXNFLGAME-25NOV30LVLAC-LV
1764342000,17420,3981821,20.0,20.0,19.0,,19.0,,20.0,20.0,0.2000,20,0.2000,20,0.2000,20,0.2000,20,0.2000,19,0.1900,19,0.1900,19,0.1900,19,0.1900,0.2000,0.2000,0.1900,0.1990,0.2000,KXNFLGAME-25NOV30LVLAC-LV
1764345600,17945,3981821,20.0,20.0,20.0,,20.0,,20.0,20.0,0.2000,20,0.2000,20,0.2000,20,0.2000,20,0.2000,19,0.1900,19,0.1900,19,0.1900,19,0.1900,0.2000,0.2000,0.2000,0.2000,0.2000,KXNFLGAME-25NOV30LVLAC-LV
1764349200,18038,3981821,20.0,20.0,20.0,,20.0,,20.0,20.0,0.2000,20,0.2000,20,0.2000,20,0.2000,20,0.2000,19,0.1900,19,0.1900,19,0.1900,19,0.1900,0.2000,0.2000,0.2000,0.2000,0.2000,KXNFLGAME-25NOV30LVLAC-LV
1764352800,18458,3981821,20.0,20.0,20.0,,20.0,,20.0,20.0,0.2000,20,0.2000,20,0.2000,20,0.2000,20,0.2000,19,0.1900,19,0.1900,19,0.1900,19,0.1900,0.2000,0.2000,0.2000,0.2000,0.2000,KXNFLGAME-25NOV30LVLAC-LV
1764356400,18527,3981821,20.0,20.0,20.0,,20.0,,20.0,20.0,0.2000,20,0.2000,20,0.2000,20,0.2000,20,0.2000,19,0.1900,19,0.1900,19,0.1900,19,0.1900,0.2000,0.2000,0.2000,0.2000,0.2000,KXNFLGAME-25NOV30LVLAC-LV
1764360000,18656,3981821,20.0,20.0,20.0,,20.0,,20.0,20.0,0.2000,20,0.2000,20,0.2000,20,0.2000,20,0.2000,19,0.1900,19,0.1900,19,0.1900,19,0.1900,0.2000,0.2000,0.2000,0.2000,0.2000,KXNFLGAME-25NOV30LVLAC-LV
1764363600,18854,3981821,20.0,20.0,20.0,,20.0,,20.0,20.0,0.2000,20,0.2000,20,0.2000,20,0.2000,20,0.2000,19,0.1900,19,0.1900,19,0.1900,19,0.1900,0.2000,0.2000,0.2000,0.2000,0.2000,KXNFLGAME-25NOV30LVLAC-LV
1764367200,19525,3981821,20.0,20.0,20.0,,20.0,,20.0,20.0,0.2000,20,0.2000,20,0.2000,20,0.2000,20,0.2000,19,0.1900,19,0.1900,19,0.1900,19,0.1900,0.2000,0.2000,0.2000,0.2000,0.2000,KXNFLGAME-25NOV30LVLAC-LV
1764370800,21082,3981821,19.0,20.0,19.0,,19.0,,20.0,20.0,0.2000,20,0.2000,20,0.2000,20,0.2000,20,0.2000,19,0.1900,19,0.1900,19,0.1900,19,0.1900,0.1900,0.2000,0.1900,0.1997,0.2000,KXNFLGAME-25NOV30LVLAC-LV
1764374400,23799,3981821,20.0,20.0,19.0,,19.0,,20.0,19.0,0.1900,20,0.2000,20,0.2000,20,0.2000,20,0.2000,19,0.1900,19,0.1900,19,0.1900,19,0.1900,0.2000,0.2000,0.1900,0.1998,0.2000,KXNFLGAME-25NOV30LVLAC-LV
1764378000,25422,3981821,20.0,20.0,20.0,,20.0,,20.0,20.0,0.2000,20,0.2000,20,0.2000,20,0.2000,20,0.2000,19,0.1900,19,0.1900,19,0.1900,19,0.1900,0.2000,0.2000,0.2000,0.2000,0.2000,KXNFLGAME-25NOV30LVLAC-LV
1764381600,26334,3981821,20.0,20.0,20.0,,20.0,,20.0,20.0,0.2000,20,0.2000,20,0.2000,20,0.2000,20,0.2000,19,0.1900,19,0.1900,19,0.1900,19,0.1900,0.2000,0.2000,0.2000,0.2000,0.2000,KXNFLGAME-25NOV30LVLAC-LV
1764385200,27446,3981821,20.0,20.0,20.0,,20.0,,20.0,20.0,0.2000,20,0.2000,20,0.2000,20,0.2000,20,0.2000,19,0.1900,19,0.1900,19,0.1900,19,0.1900,0.2000,0.2000,0.2000,0.2000,0.2000,KXNFLGAME-25NOV30LVLAC-LV
1764388800,28034,3981821,20.0,20.0,20.0,,20.0,,20.0,20.0,0.2000,20,0.2000,20,0.2000,20,0.2000,20,0.2000,19,0.1900,19,0.1900,19,0.1900,19,0.1900,0.2000,0.2000,0.2000,0.2000,0.2000,KXNFLGAME-25NOV30LVLAC-LV
1764392400,27776,3981821,20.0,20.0,19.0,,19.0,,20.0,20.0,0.2000,20,0.2000,20,0.2000,20,0.2000,20,0.2000,19,0.1900,19,0.1900,19,0.1900,19,0.1900,0.2000,0.2000,0.1900,0.1912,0.2000,KXNFLGAME-25NOV30LVLAC-LV
1764396000,28586,3981821,20.0,20.0,20.0,,20.0,,20.0,20.0,0.2000,20,0.2000,20,0.2000,20,0.2000,20,0.2000,19,0.1900,19,0.1900,19,0.1900,19,0.1900,0.2000,0.2000,0.2000,0.2000,0.2000,KXNFLGAME-25NOV30LVLAC-LV
1764399600,29429,3981821,20.0,20.0,20.0,,20.0,,20.0,20.0,0.2000,20,0.2000,20,0.2000,20,0.2000,20,0.2000,19,0.1900,19,0.1900,19,0.1900,19,0.1900,0.2000,0.2000,0.2000,0.2000,0.2000,KXNFLGAME-25NOV30LVLAC-LV
1764403200,30392,3981821,20.0,20.0,20.0,,20.0,,20.0,20.0,0.2000,20,0.2000,20,0.2000,20,0.2000,20,0.2000,19,0.1900,19,0.1900,19,0.1900,19,0.1900,0.2000,0.2000,0.2000,0.2000,0.2000,KXNFLGAME-25NOV30LVLAC-LV
1764406800,31431,3981821,20.0,20.0,19.0,,20.0,,20.0,20.0,0.2000,20,0.2000,20,0.2000,20,0.2000,20,0.2000,19,0.1900,19,0.1900,19,0.1900,19,0.1900,0.2000,0.2000,0.1900,0.2000,0.2000,KXNFLGAME-25NOV30LVLAC-LV
1764410400,33190,3981821,20.0,20.0,20.0,,20.0,,20.0,20.0,0.2000,20,0.2000,20,0.2000,20,0.2000,20,0.2000,19,0.1900,19,0.1900,19,0.1900,19,0.1900,0.2000,0.2000,0.2000,0.2000,0.2000,KXNFLGAME-25NOV30LVLAC-LV
1764414000,33299,3981821,20.0,20.0,20.0,,20.0,,20.0,20.0,0.2000,20,0.2000,20,0.2000,20,0.2000,20,0.2000,19,0.1900,19,0.1900,19,0.1900,19,0.1900,0.2000,0.2000,0.2000,0.2000,0.2000,KXNFLGAME-25NOV30LVLAC-LV
1764417600,33695,3981821,20.0,20.0,20.0,,20.0,,20.0,20.0,0.2000,20,0.2000,20,0.2000,20,0.2000,20,0.2000,19,0.1900,19,0.1900,19,0.1900,19,0.1900,0.2000,0.2000,0.2000,0.2000,0.2000,KXNFLGAME-25NOV30LVLAC-LV
1764421200,34298,3981821,20.0,20.0,20.0,,20.0,,20.0,20.0,0.2000,20,0.2000,20,0.2000,20,0.2000,20,0.2000,19,0.1900,19,0.1900,19,0.1900,19,0.1900,0.2000,0.2000,0.2000,0.2000,0.2000,KXNFLGAME-25NOV30LVLAC-LV
1764424800,35560,3981821,18.0,20.0,18.0,,18.0,,20.0,20.0,0.2000,19,0.1900,20,0.2000,19,0.1900,20,0.2000,18,0.1800,19,0.1900,18,0.1800,19,0.1900,0.1800,0.2000,0.1800,0.1862,0.2000,KXNFLGAME-25NOV30LVLAC-LV
1764428400,36064,3981821,19.0,19.0,19.0,,19.0,,19.0,18.0,0.1800,19,0.1900,19,0.1900,19,0.1900,19,0.1900,18,0.1800,18,0.1800,18,0.1800,18,0.1800,0.1900,0.1900,0.1900,0.1900,0.1900,KXNFLGAME-25NOV30LVLAC-LV
1764432000,37189,3981821,19.0,19.0,19.0,,19.0,,19.0,19.0,0.1900,20,0.2000,20,0.2000,19,0.1900,19,0.1900,19,0.1900,19,0.1900,18,0.1800,18,0.1800,0.1900,0.1900,0.1900,0.1900,0.1900,KXNFLGAME-25NOV30LVLAC-LV
1764435600,37546,3981821,20.0,20.0,20.0,,20.0,,20.0,19.0,0.1900,20,0.2000,20,0.2000,20,0.2000,20,0.2000,19,0.1900,19,0.1900,19,0.1900,19,0.1900,0.2000,0.2000,0.2000,0.2000,0.2000,KXNFLGAME-25NOV30LVLAC-LV
1764439200,39521,3981821,20.0,20.0,20.0,,20.0,,20.0,20.0,0.2000,20,0.2000,20,0.2000,20,0.2000,20,0.2000,19,0.1900,19,0.1900,19,0.1900,19,0.1900,0.2000,0.2000,0.2000,0.2000,0.2000,KXNFLGAME-25NOV30LVLAC-LV
1764442800,40408,3981821,20.0,20.0,20.0,,20.0,,20.0,20.0,0.2000,20,0.2000,20,0.2000,20,0.2000,20,0.2000,19,0.1900,19,0.1900,19,0.1900,19,0.1900,0.2000,0.2000,0.2000,0.2000,0.2000,KXNFLGAME-25NOV30LVLAC-LV
1764446400,46719,3981821,19.0,19.0,19.0,,19.0,,19.0,20.0,0.2000,19,0.1900,20,0.2000,19,0.1900,20,0.2000,18,0.1800,19,0.1900,18,0.1800,19,0.1900,0.1900,0.1900,0.1900,0.1900,0.1900,KXNFLGAME-25NOV30LVLAC-LV
1764450000,47885,3981821,19.0,19.0,18.0,,18.0,,19.0,19.0,0.1900,19,0.1900,19,0.1900,19,0.1900,19,0.1900,18,0.1800,18,0.1800,18,0.1800,18,0.1800,0.1900,0.1900,0.1800,0.1898,0.1900,KXNFLGAME-25NOV30LVLAC-LV
1764453600,48177,3981821,19.0,19.0,18.0,,18.0,,19.0,19.0,0.1900,19,0.1900,19,0.1900,19,0.1900,19,0.1900,18,0.1800,18,0.1800,18,0.1800,18,0.1800,0.1900,0.1900,0.1800,0.1889,0.1900,KXNFLGAME-25NOV30LVLAC-LV
1764457200,49208,3981821,19.0,19.0,18.0,,18.0,,19.0,19.0,0.1900,19,0.1900,19,0.1900,19,0.1900,19,0.1900,18,0.1800,18,0.1800,18,0.1800,18,0.1800,0.1900,0.1900,0.1800,0.1896,0.1900,KXNFLGAME-25NOV30LVLAC-LV
1764460800,50180,3981821,19.0,19.0,19.0,,19.0,,19.0,19.0,0.1900,19,0.1900,19,0.1900,19,0.1900,19,0.1900,18,0.1800,18,0.1800,18,0.1800,18,0.1800,0.1900,0.1900,0.1900,0.1900,0.1900,KXNFLGAME-25NOV30LVLAC-LV
1764464400,53602,3981821,18.0,19.0,18.0,,18.0,,19.0,19.0,0.1900,19,0.1900,19,0.1900,19,0.1900,19,0.1900,18,0.1800,18,0.1800,18,0.1800,18,0.1800,0.1800,0.1900,0.1800,0.1899,0.1900,KXNFLGAME-25NOV30LVLAC-LV
1764468000,54703,3981821,18.0,19.0,18.0,,18.0,,19.0,18.0,0.1800,19,0.1900,19,0.1900,19,0.1900,19,0.1900,18,0.1800,18,0.1800,18,0.1800,18,0.1800,0.1800,0.1900,0.1800,0.1895,0.1900,KXNFLGAME-25NOV30LVLAC-LV
1764471600,57187,3981821,19.0,19.0,19.0,,19.0,,19.0,18.0,0.1800,19,0.1900,19,0.1900,19,0.1900,19,0.1900,18,0.1800,18,0.1800,18,0.1800,18,0.1800,0.1900,0.1900,0.1900,0.1900,0.1900,KXNFLGAME-25NOV30LVLAC-LV
1764475200,59009,3981821,19.0,19.0,18.0,,18.0,,19.0,19.0,0.1900,19,0.1900,19,0.1900,19,0.1900,19,0.1900,18,0.1800,18,0.1800,18,0.1800,18,0.1800,0.1900,0.1900,0.1800,0.1895,0.1900,KXNFLGAME-25NOV30LVLAC-LV
1764478800,62176,3981821,19.0,19.0,18.0,,19.0,,19.0,19.0,0.1900,19,0.1900,19,0.1900,19,0.1900,19,0.1900,18,0.1800,18,0.1800,18,0.1800,18,0.1800,0.1900,0.1900,0.1800,0.1900,0.1900,KXNFLGAME-25NOV30LVLAC-LV
1764482400,67199,3981821,19.0,19.0,18.0,,19.0,,19.0,19.0,0.1900,19,0.1900,19,0.1900,19,0.1900,19,0.1900,18,0.1800,18,0.1800,18,0.1800,18,0.1800,0.1900,0.1900,0.1800,0.1900,0.1900,KXNFLGAME-25NOV30LVLAC-LV
1764486000,72282,3981821,19.0,19.0,19.0,,19.0,,19.0,19.0,0.1900,19,0.1900,19,0.1900,19,0.1900,19,0.1900,18,0.1800,18,0.1800,18,0.1800,18,0.1800,0.1900,0.1900,0.1900,0.1900,0.1900,KXNFLGAME-25NOV30LVLAC-LV
1764489600,73826,3981821,19.0,19.0,19.0,,19.0,,19.0,19.0,0.1900,19,0.1900,19,0.1900,19,0.1900,19,0.1900,18,0.1800,18,0.1800,18,0.1800,18,0.1800,0.1900,0.1900,0.1900,0.1900,0.1900,KXNFLGAME-25NOV30LVLAC-LV
1764493200,74595,3981821,19.0,19.0,18.0,,18.0,,19.0,19.0,0.1900,19,0.1900,19,0.1900,19,0.1900,19,0.1900,18,0.1800,18,0.1800,18,0.1800,18,0.1800,0.1900,0.1900,0.1800,0.1899,0.1900,KXNFLGAME-25NOV30LVLAC-LV
1764496800,75952,3981821,19.0,19.0,18.0,,18.0,,19.0,19.0,0.1900,19,0.1900,19,0.1900,19,0.1900,19,0.1900,18,0.1800,18,0.1800,18,0.1800,18,0.1800,0.1900,0.1900,0.1800,0.1871,0.1900,KXNFLGAME-25NOV30LVLAC-LV
1764500400,76803,3981821,19.0,19.0,18.0,,19.0,,19.0,19.0,0.1900,19,0.1900,19,0.1900,19,0.1900,19,0.1900,18,0.1800,18,0.1800,18,0.1800,18,0.1800,0.1900,0.1900,0.1800,0.1900,0.1900,KXNFLGAME-25NOV30LVLAC-LV
1764504000,79816,3981821,19.0,19.0,19.0,,19.0,,19.0,19.0,0.1900,19,0.1900,19,0.1900,19,0.1900,19,0.1900,18,0.1800,18,0.1800,18,0.1800,18,0.1800,0.1900,0.1900,0.1900,0.1900,0.1900,KXNFLGAME-25NOV30LVLAC-LV
1764507600,81411,3981821,19.0,19.0,19.0,,19.0,,19.0,19.0,0.1900,19,0.1900,19,0.1900,19,0.1900,19,0.1900,18,0.1800,18,0.1800,18,0.1800,18,0.1800,0.1900,0.1900,0.1900,0.1900,0.1900,KXNFLGAME-25NOV30LVLAC-LV
1764511200,84003,3981821,19.0,19.0,19.0,,19.0,,19.0,19.0,0.1900,19,0.1900,19,0.1900,19,0.1900,19,0.1900,18,0.1800,18,0.1800,18,0.1800,18,0.1800,0.1900,0.1900,0.1900,0.1900,0.1900,KXNFLGAME-25NOV30LVLAC-LV
1764514800,95464,3981821,19.0,19.0,18.0,,19.0,,19.0,19.0,0.1900,19,0.1900,19,0.1900,19,0.1900,19,0.1900,18,0.1800,18,0.1800,18,0.1800,18,0.1800,0.1900,0.1900,0.1800,0.1900,0.1900,KXNFLGAME-25NOV30LVLAC-LV
1764518400,108684,3981821,19.0,19.0,18.0,,19.0,,19.0,19.0,0.1900,19,0.1900,19,0.1900,19,0.1900,19,0.1900,18,0.1800,18,0.1800,18,0.1800,18,0.1800,0.1900,0.1900,0.1800,0.1900,0.1900,KXNFLGAME-25NOV30LVLAC-LV
1764522000,118629,3981821,19.0,19.0,18.0,,18.0,,19.0,19.0,0.1900,19,0.1900,19,0.1900,19,0.1900,19,0.1900,18,0.1800,18,0.1800,18,0.1800,18,0.1800,0.1900,0.1900,0.1800,0.1881,0.1900,KXNFLGAME-25NOV30LVLAC-LV
1764525600,138366,3981821,19.0,19.0,18.0,,19.0,,19.0,19.0,0.1900,19,0.1900,19,0.1900,19,0.1900,19,0.1900,18,0.1800,18,0.1800,18,0.1800,18,0.1800,0.1900,0.1900,0.1800,0.1900,0.1900,KXNFLGAME-25NOV30LVLAC-LV
1764529200,152161,3981821,19.0,19.0,18.0,,18.0,,19.0,19.0,0.1900,19,0.1900,19,0.1900,19,0.1900,19,0.1900,18,0.1800,18,0.1800,18,0.1800,18,0.1800,0.1900,0.1900,0.1800,0.1899,0.1900,KXNFLGAME-25NOV30LVLAC-LV
1764532800,170291,3981821,19.0,19.0,18.0,,19.0,,19.0,19.0,0.1900,19,0.1900,19,0.1900,19,0.1900,19,0.1900,18,0.1800,18,0.1800,18,0.1800,18,0.1800,0.1900,0.1900,0.1800,0.1900,0.1900,KXNFLGAME-25NOV30LVLAC-LV
1764536400,279693,3981821,19.0,19.0,18.0,,18.0,,18.0,19.0,0.1900,19,0.1900,19,0.1900,19,0.1900,19,0.1900,18,0.1800,18,0.1800,18,0.1800,18,0.1800,0.1900,0.1900,0.1800,0.1899,0.1800,KXNFLGAME-25NOV30LVLAC-LV
1764540000,1582163,3981821,12.0,25.0,9.0,,17.0,,19.0,19.0,0.1900,12,0.1200,25,0.2500,10,0.1000,19,0.1900,11,0.1100,23,0.2300,9,0.0900,18,0.1800,0.1200,0.2500,0.0900,0.1791,0.1900,KXNFLGAME-25NOV30LVLAC-LV
1764543600,2023163,3981821,16.0,32.0,5.0,,18.0,,12.0,12.0,0.1200,16,0.1600,32,0.3200,6,0.0600,12,0.1200,15,0.1500,30,0.3000,5,0.0500,11,0.1100,0.1600,0.3200,0.0500,0.1895,0.1200,KXNFLGAME-25NOV30LVLAC-LV
1764547200,2479398,3981821,1.0,20.0,1.0,,7.0,,16.0,16.0,0.1600,1,0.0100,20,0.2000,1,0.0100,16,0.1600,0,0.0000,18,0.1800,0,0.0000,15,0.1500,0.0100,0.2000,0.0100,0.0743,0.1600,KXNFLGAME-25NOV30LVLAC-LV
1763946000,6101,5121296,85.0,85.0,85.0,,85.0,,85.0,82.0,0.8200,86,0.8600,86,0.8600,85,0.8500,85,0.8500,83,0.8300,83,0.8300,65,0.6500,82,0.8200,0.8500,0.8500,0.8500,0.8500,0.8500,KXNFLGAME-25NOV30LVLAC-LAC
1763949600,6126,5121296,84.0,86.0,84.0,,84.0,,86.0,85.0,0.8500,84,0.8400,86,0.8600,84,0.8400,86,0.8600,82,0.8200,83,0.8300,82,0.8200,83,0.8300,0.8400,0.8600,0.8400,0.8440,0.8600,KXNFLGAME-25NOV30LVLAC-LAC
1763953200,6223,5121296,83.0,84.0,83.0,,83.0,,84.0,84.0,0.8400,83,0.8300,84,0.8400,83,0.8300,84,0.8400,81,0.8100,82,0.8200,81,0.8100,82,0.8200,0.8300,0.8400,0.8300,0.8388,0.8400,KXNFLGAME-25NOV30LVLAC-LAC
1763956800,6223,5121296,,,,,,,,83.0,0.8300,83,0.8300,83,0.8300,83,0.8300,83,0.8300,81,0.8100,81,0.8100,81,0.8100,81,0.8100,,,,,,KXNFLGAME-25NOV30LVLAC-LAC
1763960400,7163,5121296,83.0,83.0,83.0,,83.0,,83.0,83.0,0.8300,84,0.8400,84,0.8400,83,0.8300,83,0.8300,81,0.8100,81,0.8100,81,0.8100,81,0.8100,0.8300,0.8300,0.8300,0.8300,0.8300,KXNFLGAME-25NOV30LVLAC-LAC
1763964000,7256,5121296,83.0,83.0,83.0,,83.0,,83.0,83.0,0.8300,83,0.8300,84,0.8400,83,0.8300,84,0.8400,81,0.8100,81,0.8100,81,0.8100,81,0.8100,0.8300,0.8300,0.8300,0.8300,0.8300,KXNFLGAME-25NOV30LVLAC-LAC
1763971200,7261,5121296,83.0,83.0,83.0,,83.0,,83.0,83.0,0.8300,83,0.8300,83,0.8300,83,0.8300,83,0.8300,81,0.8100,81,0.8100,81,0.8100,81,0.8100,0.8300,0.8300,0.8300,0.8300,0.8300,KXNFLGAME-25NOV30LVLAC-LAC
1763974800,7261,5121296,,,,,,,,83.0,0.8300,83,0.8300,84,0.8400,83,0.8300,83,0.8300,81,0.8100,82,0.8200,81,0.8100,81,0.8100,,,,,,KXNFLGAME-25NOV30LVLAC-LAC
1763978400,7277,5121296,83.0,83.0,83.0,,83.0,,83.0,83.0,0.8300,83,0.8300,83,0.8300,83,0.8300,83,0.8300,81,0.8100,81,0.8100,81,0.8100,81,0.8100,0.8300,0.8300,0.8300,0.8300,0.8300,KXNFLGAME-25NOV30LVLAC-LAC
1763982000,7282,5121296,83.0,83.0,83.0,,83.0,,83.0,83.0,0.8300,83,0.8300,83,0.8300,83,0.8300,83,0.8300,81,0.8100,81,0.8100,81,0.8100,81,0.8100,0.8300,0.8300,0.8300,0.8300,0.8300,KXNFLGAME-25NOV30LVLAC-LAC
1763985600,7282,5121296,,,,,,,,83.0,0.8300,84,0.8400,84,0.8400,83,0.8300,83,0.8300,81,0.8100,81,0.8100,81,0.8100,81,0.8100,,,,,,KXNFLGAME-25NOV30LVLAC-LAC
1763989200,7283,5121296,83.0,83.0,83.0,,83.0,,83.0,83.0,0.8300,81,0.8100,84,0.8400,81,0.8100,84,0.8400,80,0.8000,81,0.8100,80,0.8000,81,0.8100,0.8300,0.8300,0.8300,0.8300,0.8300,KXNFLGAME-25NOV30LVLAC-LAC
1763992800,8783,5121296,81.0,81.0,81.0,,81.0,,81.0,83.0,0.8300,82,0.8200,83,0.8300,81,0.8100,81,0.8100,81,0.8100,81,0.8100,80,0.8000,80,0.8000,0.8100,0.8100,0.8100,0.8100,0.8100,KXNFLGAME-25NOV30LVLAC-LAC
1763996400,8803,5121296,83.0,83.0,82.0,,82.0,,82.0,81.0,0.8100,83,0.8300,83,0.8300,82,0.8200,82,0.8200,81,0.8100,81,0.8100,81,0.8100,81,0.8100,0.8300,0.8300,0.8200,0.8240,0.8200,KXNFLGAME-25NOV30LVLAC-LAC
1764000000,8804,5121296,83.0,83.0,83.0,,83.0,,83.0,83.0,0.8300,83,0.8300,83,0.8300,83,0.8300,83,0.8300,81,0.8100,81,0.8100,81,0.8100,81,0.8100,0.8300,0.8300,0.8300,0.8300,0.8300,KXNFLGAME-25NOV30LVLAC-LAC
1764003600,8895,5121296,83.0,83.0,83.0,,83.0,,83.0,83.0,0.8300,83,0.8300,83,0.8300,83,0.8300,83,0.8300,81,0.8100,81,0.8100,81,0.8100,81,0.8100,0.8300,0.8300,0.8300,0.8300,0.8300,KXNFLGAME-25NOV30LVLAC-LAC
1764007200,9118,5121296,83.0,83.0,83.0,,83.0,,83.0,83.0,0.8300,82,0.8200,83,0.8300,82,0.8200,83,0.8300,81,0.8100,81,0.8100,81,0.8100,81,0.8100,0.8300,0.8300,0.8300,0.8300,0.8300,KXNFLGAME-25NOV30LVLAC-LAC
